case_number,plot,focal_node,focal_area_id,school_id,centroid_node,centroid_area_id,distance_to_centroid_miles,plot_radius_miles,closer_candidate_count
963,case_0963_block_60750309006003_school_614.png,4870,60750309006003,614,3501,60750256002003,2.9820205569825973,,0
964,case_0964_block_60750309006003_school_625.png,4870,60750309006003,625,2895,60750231022004,4.832067696511377,,0
965,case_0965_block_60750309006003_school_656.png,4870,60750309006003,656,3265,60750254013000,2.7553790109193548,,0
966,case_0966_block_60750309006003_school_680.png,4870,60750309006003,680,3150,60750252001002,3.42149333306756,,0
967,case_0967_block_60750309006003_school_722.png,4870,60750309006003,722,4625,60750307001022,1.297248913273762,,0
968,case_0968_block_60750309006003_school_723.png,4870,60750309006003,723,2707,60750228031000,3.623189561129827,,0
969,case_0969_block_60750309006003_school_830.png,4870,60750309006003,830,2905,60750231031006,4.992367002856016,,0
970,case_0970_block_60750309006003_school_838.png,4870,60750309006003,838,6848,60750614001002,4.2381125085747495,,0
971,case_0971_block_60750309006003_school_999.png,4870,60750309006003,999,6635,60750607001031,4.962954452015086,,0
972,case_0972_block_60750309006011_school_420.png,4878,60750309006011,420,2297,60750212003004,2.4501107004020555,,0
973,case_0973_block_60750309006011_school_488.png,4878,60750309006011,488,4863,60750309005018,0.1126754172592616,,0
974,case_0974_block_60750309006011_school_497.png,4878,60750309006011,497,2594,60750227022009,4.671070311048727,,0
975,case_0975_block_60750309006011_school_505.png,4878,60750309006011,505,2085,60750205002004,2.748443608637507,,0
976,case_0976_block_60750309006011_school_603.png,4878,60750309006011,603,2712,60750228031005,3.564212437380561,,0
977,case_0977_block_60750309006011_school_650.png,4878,60750309006011,650,1417,60750168022001,3.8382957856372526,,0
978,case_0978_block_60750309006011_school_722.png,4878,60750309006011,722,4625,60750307001022,1.3596289824010428,,0
979,case_0979_block_60750309006011_school_723.png,4878,60750309006011,723,2707,60750228031000,3.7188142235701815,,0
980,case_0980_block_60750309006011_school_816.png,4878,60750309006011,816,1974,60750203002001,3.2642915789640816,,0
981,case_0981_block_60750309006011_school_859.png,4878,60750309006011,859,537,60750124022001,4.562558890429143,,0
982,case_0982_block_60750309006011_school_999.png,4878,60750309006011,999,6635,60750607001031,5.078294279576654,,0
983,case_0983_block_60750310003014_school_413.png,4968,60750310003014,413,6007,60750426011000,4.070327634014305,,0
984,case_0984_block_60750310003014_school_435.png,4968,60750310003014,435,6191,60750476003004,3.497089813929036,,0
985,case_0985_block_60750310003014_school_478.png,4968,60750310003014,478,4283,60750301022010,1.9277430797027229,,0
986,case_0986_block_60750310003014_school_525.png,4968,60750310003014,525,965,60750153001002,4.38704404289779,,0
987,case_0987_block_60750310003014_school_549.png,4968,60750310003014,549,6133,60750452002000,3.4395477710115467,,0
988,case_0988_block_60750310003014_school_569.png,4968,60750310003014,569,5982,60750402001005,3.9650044072545305,,0
989,case_0989_block_60750310003014_school_589.png,4968,60750310003014,589,1499,60750171022001,2.622593369429832,,0
990,case_0990_block_60750310003014_school_644.png,4968,60750310003014,644,4319,60750302012005,2.6320448999971124,,0
991,case_0991_block_60750310003014_school_735.png,4968,60750310003014,735,1320,60750165003002,3.323873909408442,,0
992,case_0992_block_60750310003014_school_848.png,4968,60750310003014,848,5996,60750402003004,3.97789072762264,,0
993,case_0993_block_60750310003014_school_876.png,4968,60750310003014,876,4672,60750308001002,1.1433787215968272,,0
994,case_0994_block_60750311003002_school_481.png,5015,60750311003002,481,3793,60750260031009,1.0536032488674771,,0
995,case_0995_block_60750311003002_school_867.png,5015,60750311003002,867,4141,60750264012005,2.241032488929042,,0
996,case_0996_block_60750312022009_school_867.png,5110,60750312022009,867,4141,60750264012005,2.2021312920336147,,0
997,case_0997_block_60750313023006_school_746.png,5180,60750313023006,746,5155,60750313021003,0.3438013968389112,,0
998,case_0998_block_60750313023006_school_848.png,5180,60750313023006,848,5996,60750402003004,4.948062167741619,,0
999,case_0999_block_60750313023031_school_413.png,5205,60750313023031,413,6007,60750426011000,4.915916853253239,,0
1000,case_1000_block_60750313023031_school_435.png,5205,60750313023031,435,6191,60750476003004,4.379700273668842,,0
1001,case_1001_block_60750313023031_school_539.png,5205,60750313023031,539,5505,60750330002005,1.9861244234422195,,0
1002,case_1002_block_60750313023031_school_544.png,5205,60750313023031,544,5762,60750351004006,3.563492161472856,,0
1003,case_1003_block_60750313023031_school_644.png,5205,60750313023031,644,4319,60750302012005,3.4810249585084003,,0
1004,case_1004_block_60750313023031_school_664.png,5205,60750313023031,664,6257,60750478012003,4.657140650380064,,0
1005,case_1005_block_60750313023031_school_670.png,5205,60750313023031,670,5647,60750332011002,1.3228972862795838,,0
1006,case_1006_block_60750313023031_school_750.png,5205,60750313023031,750,5849,60750353001001,2.911833282491543,,0
1007,case_1007_block_60750313023031_school_782.png,5205,60750313023031,782,5427,60750329011006,2.783526976097785,,0
1008,case_1008_block_60750313023031_school_862.png,5205,60750313023031,862,5874,60750353003005,2.3054208053012784,,0
1009,case_1009_block_60750313023035_school_862.png,5209,60750313023035,862,5874,60750353003005,2.581926126993143,,0
1010,case_1010_block_60750313023036_school_413.png,5210,60750313023036,413,6007,60750426011000,5.111322561280013,,0
1011,case_1011_block_60750313023036_school_435.png,5210,60750313023036,435,6191,60750476003004,4.561323244890592,,0
1012,case_1012_block_60750313023036_school_488.png,5210,60750313023036,488,4863,60750309005018,1.4746054970994822,,0
1013,case_1013_block_60750313023036_school_539.png,5210,60750313023036,539,5505,60750330002005,2.225985628258085,,0
1014,case_1014_block_60750313023036_school_544.png,5210,60750313023036,544,5762,60750351004006,3.83566616760388,,0
1015,case_1015_block_60750313023036_school_644.png,5210,60750313023036,644,4319,60750302012005,3.6696620147102808,,0
1016,case_1016_block_60750313023036_school_664.png,5210,60750313023036,664,6257,60750478012003,4.894103708282805,,0
1017,case_1017_block_60750313023036_school_746.png,5210,60750313023036,746,5155,60750313021003,0.4694827469957759,,0
1018,case_1018_block_60750313023036_school_782.png,5210,60750313023036,782,5427,60750329011006,3.0482073355397463,,0
1019,case_1019_block_60750331003006_school_413.png,5598,60750331003006,413,6007,60750426011000,3.54148120465414,,0
1020,case_1020_block_60750331003006_school_420.png,5598,60750331003006,420,2297,60750212003004,3.429437752269303,,0
1021,case_1021_block_60750331003006_school_435.png,5598,60750331003006,435,6191,60750476003004,3.137551193119805,,0
1022,case_1022_block_60750331003006_school_456.png,5598,60750331003006,456,2776,60750229032009,5.080537434826105,,0
1023,case_1023_block_60750331003006_school_478.png,5598,60750331003006,478,4283,60750301022010,2.5958121404373125,,0
1024,case_1024_block_60750331003006_school_490.png,5598,60750331003006,490,375,60750113002001,6.353691285337975,,0
1025,case_1025_block_60750331003006_school_497.png,5598,60750331003006,497,2594,60750227022009,5.760066249353968,,0
1026,case_1026_block_60750331003006_school_505.png,5598,60750331003006,505,2085,60750205002004,3.666016726960016,,0
1027,case_1027_block_60750331003006_school_525.png,5598,60750331003006,525,965,60750153001002,4.861600895570958,,0
1028,case_1028_block_60750331003006_school_539.png,5598,60750331003006,539,5505,60750330002005,0.9035388708698506,,0
1029,case_1029_block_60750331003006_school_549.png,5598,60750331003006,549,6133,60750452002000,3.439116444001413,,0
1030,case_1030_block_60750331003006_school_562.png,5598,60750331003006,562,142,60750104003012,6.79013272642371,,0
1031,case_1031_block_60750331003006_school_569.png,5598,60750331003006,569,5982,60750402001005,3.8922957952733968,,0
1032,case_1032_block_60750331003006_school_589.png,5598,60750331003006,589,1499,60750171022001,3.245824912842352,,0
1033,case_1033_block_60750331003006_school_603.png,5598,60750331003006,603,2712,60750228031005,4.647818592718969,,0
1034,case_1034_block_60750331003006_school_638.png,5598,60750331003006,638,238,60750107002003,6.420563522936791,,0
1035,case_1035_block_60750331003006_school_644.png,5598,60750331003006,644,4319,60750302012005,2.300898754008909,,0
1036,case_1036_block_60750331003006_school_650.png,5598,60750331003006,650,1417,60750168022001,4.625709484883496,,0
1037,case_1037_block_60750331003006_school_664.png,5598,60750331003006,664,6257,60750478012003,3.029326213240513,,0
1038,case_1038_block_60750331003006_school_718.png,5598,60750331003006,718,1450,60750170001006,3.97993730398166,,0
1039,case_1039_block_60750331003006_school_723.png,5598,60750331003006,723,2707,60750228031000,4.792454307107203,,0
1040,case_1040_block_60750331003006_school_735.png,5598,60750331003006,735,1320,60750165003002,3.752502929744545,,0
1041,case_1041_block_60750331003006_school_750.png,5598,60750331003006,750,5849,60750353001001,1.1230664487214117,,0
1042,case_1042_block_60750331003006_school_782.png,5598,60750331003006,782,5427,60750329011006,1.113501016096264,,0
1043,case_1043_block_60750331003006_school_786.png,5598,60750331003006,786,1171,60750159001003,5.018396087540671,,0
1044,case_1044_block_60750331003006_school_790.png,5598,60750331003006,790,344,60750111003002,5.690302192531957,,0
1045,case_1045_block_60750331003006_school_801.png,5598,60750331003006,801,101,60750103001013,6.399723007288266,,0
1046,case_1046_block_60750331003006_school_816.png,5598,60750331003006,816,1974,60750203002001,4.164696259648688,,0
1047,case_1047_block_60750331003006_school_823.png,5598,60750331003006,823,757,60750130001002,5.854749280649577,,0
1048,case_1048_block_60750331003006_school_834.png,5598,60750331003006,834,317,60750110002005,5.939104091066689,,0
1049,case_1049_block_60750331003006_school_838.png,5598,60750331003006,838,6848,60750614001002,5.44154446487087,,0
1050,case_1050_block_60750331003006_school_848.png,5598,60750331003006,848,5996,60750402003004,3.737158601674006,,0
1051,case_1051_block_60750331003006_school_859.png,5598,60750331003006,859,537,60750124022001,5.335896615445468,,0
1052,case_1052_block_60750331003006_school_872.png,5598,60750331003006,872,206,60750106002000,6.7955560942560655,,0
1053,case_1053_block_60750331003006_school_876.png,5598,60750331003006,876,4672,60750308001002,1.828130893032852,,0
1054,case_1054_block_60750331003006_school_999.png,5598,60750331003006,999,6635,60750607001031,6.088383723581296,,0
1055,case_1055_block_60750331003010_school_680.png,5602,60750331003010,680,3150,60750252001002,4.633649290667721,,0
1056,case_1056_block_60750331003010_school_722.png,5602,60750331003010,722,4625,60750307001022,2.5124990027539567,,0
1057,case_1057_block_60750332031002_school_456.png,5665,60750332031002,456,2776,60750229032009,4.397251880031276,,0
1058,case_1058_block_60750332031002_school_575.png,5665,60750332031002,575,4995,60750311001020,2.343878351566141,,0
1059,case_1059_block_60750332031002_school_656.png,5665,60750332031002,656,3265,60750254013000,3.1090310582441503,,0
1060,case_1060_block_60750332031002_school_680.png,5665,60750332031002,680,3150,60750252001002,3.9424328926561927,,0
1061,case_1061_block_60750332031002_school_838.png,5665,60750332031002,838,6848,60750614001002,4.769155917943968,,0
1062,case_1062_block_60750332031002_school_842.png,5665,60750332031002,842,5035,60750311004007,1.674178703300048,,0
1063,case_1063_block_60750332031003_school_413.png,5666,60750332031003,413,6007,60750426011000,4.4960475634103,,0
1064,case_1064_block_60750332031003_school_420.png,5666,60750332031003,420,2297,60750212003004,3.133794232374816,,0
1065,case_1065_block_60750332031003_school_435.png,5666,60750332031003,435,6191,60750476003004,3.9701348407305854,,0
1066,case_1066_block_60750332031003_school_478.png,5666,60750332031003,478,4283,60750301022010,2.671786788500727,,0
1067,case_1067_block_60750332031003_school_488.png,5666,60750332031003,488,4863,60750309005018,0.919516422136232,,0
1068,case_1068_block_60750332031003_school_490.png,5666,60750332031003,490,375,60750113002001,6.361450660207607,,0
1069,case_1069_block_60750332031003_school_497.png,5666,60750332031003,497,2594,60750227022009,5.193911055338728,,0
1070,case_1070_block_60750332031003_school_505.png,5666,60750332031003,505,2085,60750205002004,3.459867519781772,,0
1071,case_1071_block_60750332031003_school_525.png,5666,60750332031003,525,965,60750153001002,5.15968396672324,,0
1072,case_1072_block_60750332031003_school_549.png,5666,60750332031003,549,6133,60750452002000,4.042281685981467,,0
1073,case_1073_block_60750332031003_school_562.png,5666,60750332031003,562,142,60750104003012,6.860076080494038,,0
1074,case_1074_block_60750332031003_school_569.png,5666,60750332031003,569,5982,60750402001005,4.559229207960026,,0
1075,case_1075_block_60750332031003_school_589.png,5666,60750332031003,589,1499,60750171022001,3.3912950591666755,,0
1076,case_1076_block_60750332031003_school_603.png,5666,60750332031003,603,2712,60750228031005,4.117784618550656,,0
1077,case_1077_block_60750332031003_school_638.png,5666,60750332031003,638,238,60750107002003,6.487780588005941,,0
1078,case_1078_block_60750332031003_school_644.png,5666,60750332031003,644,4319,60750302012005,3.0687033824481578,,0
1079,case_1079_block_60750332031003_school_650.png,5666,60750332031003,650,1417,60750168022001,4.588798732401853,,0
1080,case_1080_block_60750332031003_school_718.png,5666,60750332031003,718,1450,60750170001006,3.943812590294419,,0
1081,case_1081_block_60750332031003_school_722.png,5666,60750332031003,722,4625,60750307001022,1.946898292832734,,0
1082,case_1082_block_60750332031003_school_723.png,5666,60750332031003,723,2707,60750228031000,4.278933334010884,,0
1083,case_1083_block_60750332031003_school_735.png,5666,60750332031003,735,1320,60750165003002,4.060601926793323,,0
1084,case_1084_block_60750332031003_school_786.png,5666,60750332031003,786,1171,60750159001003,5.1283820644580524,,0
1085,case_1085_block_60750332031003_school_790.png,5666,60750332031003,790,344,60750111003002,5.756975345754283,,0
1086,case_1086_block_60750332031003_school_801.png,5666,60750332031003,801,101,60750103001013,6.566285049785698,,0
1087,case_1087_block_60750332031003_school_816.png,5666,60750332031003,816,1974,60750203002001,3.970671576409252,,0
1088,case_1088_block_60750332031003_school_823.png,5666,60750332031003,823,757,60750130001002,6.085214846259053,,0
1089,case_1089_block_60750332031003_school_834.png,5666,60750332031003,834,317,60750110002005,6.047147408100388,,0
1090,case_1090_block_60750332031003_school_848.png,5666,60750332031003,848,5996,60750402003004,4.512191527078974,,0
1091,case_1091_block_60750332031003_school_859.png,5666,60750332031003,859,537,60750124022001,5.308801959302008,,0
1092,case_1092_block_60750332031003_school_872.png,5666,60750332031003,872,206,60750106002000,6.794530034930117,,0
1093,case_1093_block_60750332031003_school_876.png,5666,60750332031003,876,4672,60750308001002,1.7883726059634442,,0
1094,case_1094_block_60750332031003_school_999.png,5666,60750332031003,999,6635,60750607001031,5.672473950679415,,0
1095,case_1095_block_60750332031013_school_820.png,5676,60750332031013,820,5240,60750314004002,0.6042782871191836,,0
1096,case_1096_block_60750601001004_school_420.png,6376,60750601001004,420,2297,60750212003004,3.678959208442365,,0
1097,case_1097_block_60750601001004_school_453.png,6376,60750601001004,453,3058,60750234002018,6.940809114631652,,0
1098,case_1098_block_60750601001004_school_456.png,6376,60750601001004,456,2776,60750229032009,4.542801325177236,,0
1099,case_1099_block_60750601001004_school_481.png,6376,60750601001004,481,3793,60750260031009,6.001767128172082,,0
1100,case_1100_block_60750601001004_school_490.png,6376,60750601001004,490,375,60750113002001,2.386618190675214,,0
1101,case_1101_block_60750601001004_school_497.png,6376,60750601001004,497,2594,60750227022009,4.30103557362104,,0
1102,case_1102_block_60750601001004_school_505.png,6376,60750601001004,505,2085,60750205002004,3.3638248930183354,,0
1103,case_1103_block_60750601001004_school_507.png,6376,60750601001004,507,2868,60750230032002,5.966656427673709,,0
1104,case_1104_block_60750601001004_school_513.png,6376,60750601001004,513,3650,60750257023005,5.907412287747175,,0
1105,case_1105_block_60750601001004_school_521.png,6376,60750601001004,521,7117,60759805011010,6.499947047373902,,0
1106,case_1106_block_60750601001004_school_525.png,6376,60750601001004,525,965,60750153001002,1.3815278149821748,,0
1107,case_1107_block_60750601001004_school_562.png,6376,60750601001004,562,142,60750104003012,2.361001528824922,,0
1108,case_1108_block_60750601001004_school_603.png,6376,60750601001004,603,2712,60750228031005,4.013986968705796,,0
1109,case_1109_block_60750601001004_school_614.png,6376,60750601001004,614,3501,60750256002003,5.619093239226158,,0
1110,case_1110_block_60750601001004_school_625.png,6376,60750601001004,625,2895,60750231022004,6.2663745775021065,,0
1111,case_1111_block_60750601001004_school_638.png,6376,60750601001004,638,238,60750107002003,2.193727033485932,,0
1112,case_1112_block_60750601001004_school_650.png,6376,60750601001004,650,1417,60750168022001,2.513655820835894,,0
1113,case_1113_block_60750601001004_school_656.png,6376,60750601001004,656,3265,60750254013000,4.992740779643627,,0
1114,case_1114_block_60750601001004_school_680.png,6376,60750601001004,680,3150,60750252001002,4.509149948309494,,0
1115,case_1115_block_60750601001004_school_718.png,6376,60750601001004,718,1450,60750170001006,2.7948848181483696,,0
1116,case_1116_block_60750601001004_school_723.png,6376,60750601001004,723,2707,60750228031000,3.965059350929001,,0
1117,case_1117_block_60750601001004_school_729.png,6376,60750601001004,729,3738,60750260011000,5.64398896412597,,0
1118,case_1118_block_60750601001004_school_786.png,6376,60750601001004,786,1171,60750159001003,1.9230759955371923,,0
1119,case_1119_block_60750601001004_school_790.png,6376,60750601001004,790,344,60750111003002,2.009652774212678,,0
1120,case_1120_block_60750601001004_school_801.png,6376,60750601001004,801,101,60750103001013,1.822427845802788,,0
1121,case_1121_block_60750601001004_school_816.png,6376,60750601001004,816,1974,60750203002001,3.1228391199307284,,0
1122,case_1122_block_60750601001004_school_823.png,6376,60750601001004,823,757,60750130001002,1.4093193749655044,,0
1123,case_1123_block_60750601001004_school_830.png,6376,60750601001004,830,2905,60750231031006,6.1259947456859845,,0
1124,case_1124_block_60750601001004_school_834.png,6376,60750601001004,834,317,60750110002005,1.890003051281367,,0
1125,case_1125_block_60750601001004_school_838.png,6376,60750601001004,838,6848,60750614001002,4.585179962443552,,0
1126,case_1126_block_60750601001004_school_859.png,6376,60750601001004,859,537,60750124022001,2.344550451454508,,0
1127,case_1127_block_60750601001004_school_867.png,6376,60750601001004,867,4141,60750264012005,6.820720854890976,,0
1128,case_1128_block_60750601001004_school_872.png,6376,60750601001004,872,206,60750106002000,2.61603441997602,,0
1129,case_1129_block_60750601001004_school_999.png,6376,60750601001004,999,6635,60750607001031,3.857951296337156,,0
1130,case_1130_block_60750601001006_school_575.png,6378,60750601001006,575,4995,60750311001020,5.088653696933783,,0
1131,case_1131_block_60750601001006_school_589.png,6378,60750601001006,589,1499,60750171022001,2.906665124194343,,0
1132,case_1132_block_60750601001006_school_593.png,6378,60750601001006,593,4061,60750263022007,6.663952334756694,,0
1133,case_1133_block_60750601001006_school_691.png,6378,60750601001006,691,4093,60750263031002,6.605205647126691,,0
1134,case_1134_block_60750601001006_school_722.png,6378,60750601001006,722,4625,60750307001022,4.625605194517776,,0
1135,case_1135_block_60750601001006_school_735.png,6378,60750601001006,735,1320,60750165003002,2.1910281187574,,0
1136,case_1136_block_60750601001006_school_842.png,6378,60750601001006,842,5035,60750311004007,5.206441066255221,,0
1137,case_1137_block_60750601001022_school_490.png,6392,60750601001022,490,375,60750113002001,3.78432251497733,,0
1138,case_1138_block_60750601001022_school_525.png,6392,60750601001022,525,965,60750153001002,2.1286720345951484,,0
1139,case_1139_block_60750601001022_school_562.png,6392,60750601001022,562,142,60750104003012,3.937428030250089,,0
1140,case_1140_block_60750601001022_school_638.png,6392,60750601001022,638,238,60750107002003,3.6726176112611486,,0
1141,case_1141_block_60750601001022_school_786.png,6392,60750601001022,786,1171,60750159001003,2.7323897864065403,,0
1142,case_1142_block_60750601001022_school_790.png,6392,60750601001022,790,344,60750111003002,3.1963084123259664,,0
1143,case_1143_block_60750601001022_school_801.png,6392,60750601001022,801,101,60750103001013,3.3974515821718656,,0
1144,case_1144_block_60750601001022_school_823.png,6392,60750601001022,823,757,60750130001002,2.8499170830748635,,0
1145,case_1145_block_60750601001022_school_834.png,6392,60750601001022,834,317,60750110002005,3.235894317922252,,0
1146,case_1146_block_60750601001022_school_859.png,6392,60750601001022,859,537,60750124022001,3.264185347771964,,0
1147,case_1147_block_60750601001022_school_872.png,6392,60750601001022,872,206,60750106002000,4.126119292175171,,0
1148,case_1148_block_60750601001033_school_490.png,6403,60750601001033,490,375,60750113002001,3.376340465630247,,0
1149,case_1149_block_60750601001033_school_497.png,6403,60750601001033,497,2594,60750227022009,4.931433812669784,,0
1150,case_1150_block_60750601001033_school_525.png,6403,60750601001033,525,965,60750153001002,1.917597912547747,,0
1151,case_1151_block_60750601001033_school_562.png,6403,60750601001033,562,142,60750104003012,3.4371023483712446,,0
1152,case_1152_block_60750601001033_school_638.png,6403,60750601001033,638,238,60750107002003,3.221585672454906,,0
1153,case_1153_block_60750601001033_school_650.png,6403,60750601001033,650,1417,60750168022001,2.972387880987053,,0
1154,case_1154_block_60750601001033_school_786.png,6403,60750601001033,786,1171,60750159001003,2.549808170449036,,0
1155,case_1155_block_60750601001033_school_790.png,6403,60750601001033,790,344,60750111003002,2.8719893781754737,,0
1156,case_1156_block_60750601001033_school_801.png,6403,60750601001033,801,101,60750103001013,2.891138727057267,,0
1157,case_1157_block_60750601001033_school_823.png,6403,60750601001033,823,757,60750130001002,2.396847298454192,,0
1158,case_1158_block_60750601001033_school_834.png,6403,60750601001033,834,317,60750110002005,2.83997581374719,,0
1159,case_1159_block_60750601001033_school_859.png,6403,60750601001033,859,537,60750124022001,3.061024197875692,,0
1160,case_1160_block_60750601001033_school_872.png,6403,60750601001033,872,206,60750106002000,3.66478182389292,,0
1161,case_1161_block_60750601001033_school_999.png,6403,60750601001033,999,6635,60750607001031,4.611647391178441,,0
1162,case_1162_block_60750601001035_school_490.png,6405,60750601001035,490,375,60750113002001,3.48910404879018,,0
1163,case_1163_block_60750601001035_school_525.png,6405,60750601001035,525,965,60750153001002,2.055899981379571,,0
1164,case_1164_block_60750601001035_school_562.png,6405,60750601001035,562,142,60750104003012,3.5342463345470674,,0
1165,case_1165_block_60750601001035_school_638.png,6405,60750601001035,638,238,60750107002003,3.3281739564072965,,0
1166,case_1166_block_60750601001035_school_786.png,6405,60750601001035,786,1171,60750159001003,2.687676872709972,,0
1167,case_1167_block_60750601001035_school_790.png,6405,60750601001035,790,344,60750111003002,2.996885297516607,,0
1168,case_1168_block_60750601001035_school_801.png,6405,60750601001035,801,101,60750103001013,2.9890402295220264,,0
1169,case_1169_block_60750601001035_school_823.png,6405,60750601001035,823,757,60750130001002,2.5065782841920665,,0
1170,case_1170_block_60750601001035_school_834.png,6405,60750601001035,834,317,60750110002005,2.95619865854188,,0
1171,case_1171_block_60750601001035_school_859.png,6405,60750601001035,859,537,60750124022001,3.196283366030046,,0
1172,case_1172_block_60750601001035_school_872.png,6405,60750601001035,872,206,60750106002000,3.7683589734715177,,0
1173,case_1173_block_60750601001035_school_999.png,6405,60750601001035,999,6635,60750607001031,4.74749644286023,,0
1174,case_1174_block_60750601001051_school_435.png,6421,60750601001051,435,6191,60750476003004,1.9654632279666404,,0
1175,case_1175_block_60750601001051_school_539.png,6421,60750601001051,539,5505,60750330002005,4.439983574235665,,0
1176,case_1176_block_60750601001051_school_644.png,6421,60750601001051,644,4319,60750302012005,2.8502474394171906,,0
1177,case_1177_block_60750601001051_school_670.png,6421,60750601001051,670,5647,60750332011002,5.154575530446565,,0
1178,case_1178_block_60750601001051_school_848.png,6421,60750601001051,848,5996,60750402003004,1.3814552656891168,,0
1179,case_1179_block_60750601001059_school_453.png,6429,60750601001059,453,3058,60750234002018,6.853963595192833,,0
1180,case_1180_block_60750601001059_school_456.png,6429,60750601001059,456,2776,60750229032009,4.45843553632318,,0
1181,case_1181_block_60750601001059_school_490.png,6429,60750601001059,490,375,60750113002001,2.343793653051508,,0
1182,case_1182_block_60750601001059_school_497.png,6429,60750601001059,497,2594,60750227022009,4.225119313200376,,0
1183,case_1183_block_60750601001059_school_507.png,6429,60750601001059,507,2868,60750230032002,5.881095037096335,,0
1184,case_1184_block_60750601001059_school_513.png,6429,60750601001059,513,3650,60750257023005,5.818021315637327,,0
1185,case_1185_block_60750601001059_school_521.png,6429,60750601001059,521,7117,60759805011010,6.40922040567836,,0
1186,case_1186_block_60750601001059_school_525.png,6429,60750601001059,525,965,60750153001002,1.2928853217237022,,0
1187,case_1187_block_60750601001059_school_562.png,6429,60750601001059,562,142,60750104003012,2.33795576398075,,0
1188,case_1188_block_60750601001059_school_603.png,6429,60750601001059,603,2712,60750228031005,3.927129646100072,,0
1189,case_1189_block_60750601001059_school_614.png,6429,60750601001059,614,3501,60750256002003,5.527941939389473,,0
1190,case_1190_block_60750601001059_school_625.png,6429,60750601001059,625,2895,60750231022004,6.183399989924849,,0
1191,case_1191_block_60750601001059_school_638.png,6429,60750601001059,638,238,60750107002003,2.15790750362384,,0
1192,case_1192_block_60750601001059_school_650.png,6429,60750601001059,650,1417,60750168022001,2.4266663267436352,,0
1193,case_1193_block_60750601001059_school_656.png,6429,60750601001059,656,3265,60750254013000,4.90154649337876,,0
1194,case_1194_block_60750601001059_school_680.png,6429,60750601001059,680,3150,60750252001002,4.4214502778003055,,0
1195,case_1195_block_60750601001059_school_718.png,6429,60750601001059,718,1450,60750170001006,2.7032551060026586,,0
1196,case_1196_block_60750601001059_school_723.png,6429,60750601001059,723,2707,60750228031000,3.87948851529054,,0
1197,case_1197_block_60750601001059_school_786.png,6429,60750601001059,786,1171,60750159001003,1.8413306415289337,,0
1198,case_1198_block_60750601001059_school_790.png,6429,60750601001059,790,344,60750111003002,1.9473158108768007,,0
1199,case_1199_block_60750601001059_school_801.png,6429,60750601001059,801,101,60750103001013,1.7959843551022108,,0
1200,case_1200_block_60750601001059_school_816.png,6429,60750601001059,816,1974,60750203002001,3.032594166209986,,0
1201,case_1201_block_60750601001059_school_823.png,6429,60750601001059,823,757,60750130001002,1.36177763968073,,0
1202,case_1202_block_60750601001059_school_830.png,6429,60750601001059,830,2905,60750231031006,6.045114578840139,,0
1203,case_1203_block_60750601001059_school_834.png,6429,60750601001059,834,317,60750110002005,1.8387521183542253,,0
1204,case_1204_block_60750601001059_school_838.png,6429,60750601001059,838,6848,60750614001002,4.50412796844117,,0
1205,case_1205_block_60750601001059_school_859.png,6429,60750601001059,859,537,60750124022001,2.2702767427997363,,0
1206,case_1206_block_60750601001059_school_867.png,6429,60750601001059,867,4141,60750264012005,6.729878783780724,,0
1207,case_1207_block_60750601001059_school_872.png,6429,60750601001059,872,206,60750106002000,2.5859661548113624,,0
1208,case_1208_block_60750601001059_school_999.png,6429,60750601001059,999,6635,60750607001031,3.790128438045902,,0
1209,case_1209_block_60750601001064_school_562.png,6434,60750601001064,562,142,60750104003012,2.3536746281725485,,0
1210,case_1210_block_60750601001064_school_801.png,6434,60750601001064,801,101,60750103001013,1.80768345439766,,0
1211,case_1211_block_60750601001070_school_453.png,6440,60750601001070,453,3058,60750234002018,6.5039887264447485,,0
1212,case_1212_block_60750601001070_school_456.png,6440,60750601001070,456,2776,60750229032009,4.131751990473498,,0
1213,case_1213_block_60750601001070_school_497.png,6440,60750601001070,497,2594,60750227022009,3.960065114089117,,0
1214,case_1214_block_60750601001070_school_507.png,6440,60750601001070,507,2868,60750230032002,5.542525595060633,,0
1215,case_1215_block_60750601001070_school_525.png,6440,60750601001070,525,965,60750153001002,0.951480731238774,,0
1216,case_1216_block_60750601001070_school_603.png,6440,60750601001070,603,2712,60750228031005,3.5811877053713568,,0
1217,case_1217_block_60750601001070_school_625.png,6440,60750601001070,625,2895,60750231022004,5.864298375767845,,0
1218,case_1218_block_60750601001070_school_650.png,6440,60750601001070,650,1417,60750168022001,2.086095185571151,,0
1219,case_1219_block_60750601001070_school_680.png,6440,60750601001070,680,3150,60750252001002,4.066983754162988,,0
1220,case_1220_block_60750601001070_school_723.png,6440,60750601001070,723,2707,60750228031000,3.544610067094778,,0
1221,case_1221_block_60750601001070_school_786.png,6440,60750601001070,786,1171,60750159001003,1.554050627145564,,0
1222,case_1222_block_60750601001070_school_790.png,6440,60750601001070,790,344,60750111003002,1.794284474922255,,0
1223,case_1223_block_60750601001070_school_830.png,6440,60750601001070,830,2905,60750231031006,5.741362964301477,,0
1224,case_1224_block_60750601001070_school_834.png,6440,60750601001070,834,317,60750110002005,1.754670958166242,,0
1225,case_1225_block_60750601001070_school_838.png,6440,60750601001070,838,6848,60750614001002,4.202318111232178,,0
